unique_id,Painting,"On a scale of 1–10, how intense is the emotion conveyed by the artwork?",Describe how this painting makes you feel.,This art piece makes me feel sombre.,This art piece makes me feel content.,This art piece makes me feel calm.,This art piece makes me feel uneasy.,How many prominent colours do you notice in this painting?,How many objects caught your eye in the painting?,How much (in Canadian dollars) would you be willing to pay for this painting?,"If you could purchase this painting, which room would you put that painting in?","If you could view this art in person, who would you want to view it with?",What season does this art piece remind you of?,"If this painting was a food, what would be?",Imagine a soundtrack for this painting. Describe that soundtrack without naming any objects in the painting.,room_Bathroom,room_Bedroom,room_Dining room,room_Living room,room_Office,view_By yourself,view_Coworkers/Classmates,view_Family members,view_Friends,view_Strangers,season_Fall,season_Spring,season_Summer,season_Winter
207.0,The Starry Night,-0.15796957432866957,"it feels quiet, calm, and slightly mystical or dreamy like a little unreal",0.9213874634329337,-0.3213918463765434,1.046475683858284,-0.28268899932765446,-0.32726842186532884,-0.6659297661653153,-0.07962579758161654,"Bedroom,Bathroom,Office","Friends,Family members,Strangers","Spring,Summer",starfruit,"it would be slow and flowing, but rich in sound like a violin",1,1,0,0,1,0,0,1,1,1,0,1,1,0
207.0,The Water Lily Pond,0.7868951693194484,"it feels relaxing and revitalizing, but also very still",0.201654066502202,0.4488007569043874,0.24121744547650806,-0.9800578175219782,-1.120037775914555,-1.0396089481843784,-0.07962672349016471,"Bedroom,Living room","Strangers,By yourself",Spring,floral tea,"it would sound slightly cheerful/uplifting but still peaceful, with maybe a few different instruments",0,1,0,1,0,1,0,0,0,1,0,1,0,0
208.0,The Persistence of Memory,-0.6304019461527285,This painting makes me feel slightly hopeless and numb inside.,0.9213874634329337,-1.861777052938405,-0.5640407929052679,1.112048637060993,0.4655009321838974,-0.29225058414625227,-0.07962792717127734,Office,By yourself,Fall,alcohol,"rhythmic and depressing sounding, medium tempo, violins",0,0,0,0,1,1,0,0,0,0,1,0,0,0
208.0,The Starry Night,-1.5752666898008465,Chill,-0.5180793304285297,0.4488007569043874,0.24121744547650806,-0.9800578175219782,-0.32726842186532884,-0.29225058414625227,-0.07962811235298697,"Bedroom,Living room,Dining room","Friends,Family members,Coworkers/Classmates,Strangers,By yourself",Summer,Pepperoni pizza,sounds like a lullaby with piano and harp,0,1,1,1,0,1,1,1,1,1,0,0,1,0
208.0,The Water Lily Pond,-2.0476990616249053,Chill and hopeful,-0.5180793304285297,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.7236530988899419,-1.0396089481843784,-0.07962755680785807,"Bedroom,Living room,Dining room","Friends,Family members,By yourself","Spring,Summer",a refreshing salad,"cheerful yet calm, with flutes and violins",0,1,1,1,0,1,0,1,1,0,0,1,1,0
209.0,The Persistence of Memory,-1.1028343179767874,"nostalgic, wistful, scattered",1.6411208603636653,-0.3213918463765434,-0.5640407929052679,0.41467981886666927,-0.32726842186532884,-0.29225058414625227,-0.07962816790749987,Office,"Strangers,By yourself",Winter,white bread,"muted tremolo in the cello and double basses section sparsely interjected by rapid, restless atonal figures on an oboe; harmonically ambiguous with unsettled meter; feels fleeting and ambiguous, fragmented",0,0,0,0,1,1,0,0,0,1,0,0,0,1
209.0,The Starry Night,-2.5201314334489644,"dull, uninterested, mystical (but not really)",-1.2378127273592614,-0.3213918463765434,-0.5640407929052679,-0.9800578175219782,-0.32726842186532884,-0.6659297661653153,-0.07962857530726106,"Living room,Dining room",Family members,Fall,French onion soup,Debussy-esque but strong tonal centre; lush harmonies but texturally sparse; perhaps solo piano,0,0,1,1,0,0,0,1,0,0,1,0,0,0
209.0,The Water Lily Pond,-0.6304019461527285,"calm, at peace, cliche",-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,-1.120037775914555,-1.0396089481843784,-0.07962774198956771,"Bedroom,Office,Living room,Dining room","Friends,By yourself","Spring,Summer,Fall",mineral water,"pastoral, Delius-esque, small orchestra; bird call-imitations in woodwinds; major key; shimmering texture",0,1,1,1,1,1,0,0,1,0,1,1,1,0
210.0,The Persistence of Memory,0.3144627974953894,"I was a little surprised and felt it was weird at first, because the elements in the painting are organized and shaped in a bizarre way that I'm sure they would never appear in real life.

This painting also gives me a sad and calm feeling, as if nothing matters anymore and the world is fading off.",0.9213874634329337,-1.0915844496574743,0.24121744547650806,0.41467981886666927,0.4655009321838974,2.6971828720062523,-0.07962487167306836,"Bedroom,Office,Living room","Friends,Family members,By yourself","Fall,Winter",very plain noodles,"Calm, steady, like the lo-fi study music, and will eventually fade off into nil.",0,1,0,1,1,1,0,1,1,0,1,0,0,1
210.0,The Starry Night,-0.6304019461527285,"happy, calm, peaceful, simply enjoying.

It makes me sleepy.",-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,0.06911625515928428,0.8287869619109369,-0.07961931622177934,"Bedroom,Living room","Friends,Family members,Strangers,By yourself","Spring,Summer","hot soup that has a rich flavor, like the best Cream of Mushroom Soup.","Melodious, beautiful, and mostly calm.",0,1,0,1,0,1,0,1,1,1,0,1,1,0
210.0,The Water Lily Pond,1.2593275411435074,"Very pleasant, warm, makes me unconsciously smile.

This painting can lighten up my mood.",-1.2378127273592614,1.2189933601853182,-0.5640407929052679,-0.9800578175219782,-0.7236530988899419,0.8287869619109369,-0.0796137607704903,"Office,Living room,Dining room","Friends,Coworkers/Classmates,Strangers,By yourself","Spring,Summer","Vanilla ice cream with light cream, less sugar, and a bit of freshness.","Groovy and upbeat, somewhat melodious.",0,0,1,1,1,1,1,0,1,1,0,1,1,0
211.0,The Persistence of Memory,0.7868951693194484,"This surrealist painting makes me feel that the time passes as slow and as fast as it can at the same time. Also, it makes me feel like time captures and surpasses everything and all. ",0.201654066502202,0.4488007569043874,1.046475683858284,-0.28268899932765446,-0.32726842186532884,1.5761453259490632,-0.07962848271640624,"Office,Dining room","Friends,Coworkers/Classmates,By yourself",Summer,Onion soup,"This soundtrack would consist of just one instrument, a piano, no lyrics. It speeds up, slows down, in an unusual and harmonical way, similar to time (or the perception of time) itself.",0,0,1,0,1,1,1,0,1,0,0,0,1,0
211.0,The Starry Night,0.7868951693194484,"Joyful and calm, like the feeling of sailing in a small vessel in the middle of the sea during the night, watching endless sky.",0.9213874634329337,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.7236530988899419,1.20246614393,-0.07962839012555142,"Bedroom,Living room","Friends,Family members,Coworkers/Classmates,By yourself","Spring,Fall",Omelette,"Quiet tone, slow music, and no lyrics.",0,1,0,1,0,1,1,1,1,0,1,1,0,0
211.0,The Water Lily Pond,1.7317599129675663,"Happy, energetic, peaceful but in a vibrant way.",-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.32726842186532884,0.08142859787281082,-0.07962839012555142,"Bedroom,Living room,Dining room",By yourself,Spring,Spinach with rice,"Energetic, with many instruments, in a fast pace.",0,1,1,1,0,1,0,0,0,0,0,1,0,0
212.0,The Persistence of Memory,-0.15796957432866957,"The clocks being dried out all over a desert dry area makes it seem like time is scarce and dry in the world; it means to valuable time and how limited time is for our lives. It shows how time is fluid, and how time always passes, but also leaves memories with us; memory fades and turns into a soup of ideas, which shows the strange assortment of things around in the environment of the drawing.",0.201654066502202,-1.0915844496574743,-1.3692990312870437,0.41467981886666927,0.06911625515928428,1.20246614393,-0.07962672349016471,Bathroom,By yourself,Winter,"It would be something like my mother's cooking, like dumplings or baozi, something persistent throughout my life and hold fond memories for me, but also quite blurry given how many times I've consumed that food.","To me, it reminds me of ""a burning memory,"" which was an experimental album meant to simulate dementia. To me, it follows similar themes in long nostalgic, yet not fully known melodies meant to poke at the brain in terms of memories which are fuzzy and not fully clear due to the passage of time (and for the album, simulation of dementia).",1,0,0,0,0,1,0,0,0,0,0,0,0,1
212.0,The Starry Night,-1.1028343179767874,"I've seen this painting a lot, so it's not very strong in conveying a new emotion to me. The painting is very beautiful, and grounds me into the beauty of the universe and how free-flowing it can feel.",0.9213874634329337,0.4488007569043874,0.24121744547650806,-0.28268899932765446,0.06911625515928428,-0.6659297661653153,,"Living room,Dining room","Friends,Family members",Winter,It would be a deluxe steak with caviar.,"Given how famous through time this painting is, I think of classical pieces like Mozart, with the romantic era feeling of flowing music, just like how the lines and the overall feeling of the painting acts as flowy lines.",0,0,1,1,0,0,0,1,1,0,0,0,0,1
212.0,The Water Lily Pond,0.3144627974953894,"Calm and serenity. The water with the scenery just reminds me of nature and exploring the outdoors, and definitely brings back fond and calm memories walking around trails with families and friends.",-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.32726842186532884,-0.6659297661653153,-0.07962487167306836,"Bedroom,Living room","Family members,By yourself","Spring,Summer","It reminds me of salad and lettuce. Just a calm, easy and green staple food, that doesn't do too much, and acts as a great comfort food at times.","This soundtrack would be very calm and slow; like free flowing water, birds chirping, and really light themes and tones, with instruments like the flute and piccolo dancing around soothing melodies.",0,1,0,1,0,1,0,1,0,0,0,1,1,0
213.0,The Persistence of Memory,0.7868951693194484,"This painting makes me feel reflective on how valuable memories are, and how, as time goes on, some memories start to fade and will never be re-experienced again.",0.9213874634329337,-1.0915844496574743,-1.3692990312870437,1.112048637060993,0.06911625515928428,0.4551077798918739,-0.07962764939871289,"Living room,Dining room","Friends,Family members,By yourself",Summer,Lemon,"The soundtrack would be quite dull and moody, with a touch of nature sounds.",0,0,1,1,0,1,0,1,1,0,0,0,1,0
213.0,The Starry Night,-0.6304019461527285,It makes me feel serene and calm.,0.201654066502202,-1.0915844496574743,1.046475683858284,-0.28268899932765446,-0.32726842186532884,-0.6659297661653153,-0.0796239457645202,"Bedroom,Bathroom,Living room","Friends,Family members,Coworkers/Classmates,Strangers,By yourself",Winter,Bread,"The soundtrack will have very calm and faint music, with soft breezing wind in the background.",1,1,0,1,0,1,1,1,1,1,0,0,0,1
213.0,The Water Lily Pond,0.3144627974953894,This painting makes me feel calm and content.,-1.2378127273592614,0.4488007569043874,1.046475683858284,-0.9800578175219782,-0.7236530988899419,-1.0396089481843784,-0.0796239457645202,"Office,Living room,Dining room","Friends,Family members,By yourself",Spring,A fruit bowl.,The soundtrack will consist of happy and vivid music playing.,0,0,1,1,1,1,0,1,1,0,0,1,0,0
214.0,The Persistence of Memory,0.3144627974953894,Inspired and a bit weird in a good way.,0.201654066502202,0.4488007569043874,-0.5640407929052679,-0.28268899932765446,1.2582702862331236,1.5761453259490632,-0.07962672349016471,Living room,Friends,Spring,Coq au Vin,"serene, odd and experimental",0,0,0,1,0,0,0,0,1,0,0,1,0,0
214.0,The Starry Night,1.2593275411435074,"Calm, intrigued and a bit weird",0.201654066502202,0.4488007569043874,0.24121744547650806,0.41467981886666927,-0.32726842186532884,0.4551077798918739,-0.07962709385358399,Bedroom,By yourself,Winter,A night sandwich,"Slow, calm and experimental",0,1,0,0,0,1,0,0,0,0,0,0,0,1
214.0,The Water Lily Pond,0.3144627974953894,"Happy, melancholic and warm",0.9213874634329337,0.4488007569043874,0.24121744547650806,-0.28268899932765446,0.06911625515928428,-0.29225058414625227,-0.07962635312674544,Dining room,By yourself,Summer,Salad,"Happy, energetic and yearning",0,0,1,0,0,1,0,0,0,0,0,0,1,0
215.0,The Persistence of Memory,-1.5752666898008465,Isolated and confused about the clocks,0.9213874634329337,-1.0915844496574743,-0.5640407929052679,1.112048637060993,-0.32726842186532884,0.4551077798918739,-0.07962839012555142,Bathroom,By yourself,Fall,duck,"quiet, maybe some water noises",1,0,0,0,0,1,0,0,0,0,1,0,0,0
215.0,The Starry Night,-2.0476990616249053,peaceful,-0.5180793304285297,0.4488007569043874,0.24121744547650806,-0.28268899932765446,-0.32726842186532884,0.08142859787281082,-0.07961931622177934,"Bedroom,Living room","Friends,Family members,Coworkers/Classmates,By yourself",Fall,cake,light wind breezing,0,1,0,1,0,1,1,1,1,0,1,0,0,0
215.0,The Water Lily Pond,-1.1028343179767874,"light, imaginative",-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.7236530988899419,-0.6659297661653153,-0.07962301985597203,"Bedroom,Bathroom,Office,Living room,Dining room","Friends,Family members,Coworkers/Classmates,Strangers,By yourself",Spring,a muffin,"serene, peaceful",1,1,1,1,1,1,1,1,1,1,0,1,0,0
216.0,The Persistence of Memory,-2.0476990616249053,"Sadness and loneliness, like the end of the time.",1.6411208603636653,-1.861777052938405,-0.5640407929052679,1.112048637060993,0.06911625515928428,0.8287869619109369,-0.07962672349016471,Office,By yourself,Fall,noodle,Piano and violin,0,0,0,0,1,1,0,0,0,0,1,0,0,0
216.0,The Starry Night,1.7317599129675663,Attracted,1.6411208603636653,1.2189933601853182,1.046475683858284,1.112048637060993,-0.32726842186532884,-0.6659297661653153,-0.07962487167306836,Bedroom,"Friends,By yourself",Winter,sandwich,Piano,0,1,0,0,0,1,0,0,1,0,0,0,0,1
216.0,The Water Lily Pond,1.2593275411435074,Calm and peaceful,-1.2378127273592614,1.2189933601853182,1.046475683858284,-0.9800578175219782,-0.32726842186532884,-0.6659297661653153,-0.07962764939871289,"Living room,Dining room","Friends,Family members,By yourself",Spring,Salad,trumpet,0,0,1,1,0,1,0,1,1,0,0,1,0,0
217.0,The Persistence of Memory,0.7868951693194484,"This painting makes me feel confused. There are so many things that at first glance seem normal, but on further inspection are revealed to not be what I thought.",0.9213874634329337,-1.0915844496574743,-1.3692990312870437,1.8094174552553168,1.2582702862331236,0.8287869619109369,-0.07962672349016471,"Bathroom,Office,Living room","Friends,Strangers,By yourself",Fall,Bean salad,The soundtrack would be composed of synth techno music. It would have an otherworldly feel.,1,0,0,1,1,1,0,0,1,1,1,0,0,0
